,id_base_legal,descripcion,articulo,estado
2163,ba288c3ef2274c1194a214153ed079c2,Far couple red class million teacher local although service follow know fly later attorney can source skin government student on rather together especially.,True,activo
2164,1ada030231bb48a7945d25ed0c6f32e2,Brother poor.,False,activo
2165,0ecca8bc094a40a2b69b61897250d2fa,Quality whom.,False,activo
2166,319d019d5d1e461ca7f4d2f43d679d6c,Listen home town onto matter fast land system however particular American everyone quickly.,True,activo
2167,d49fe7c833394838881a9554a8493d8f,Art wear owner citizen month they keep table order buy machine give be test artist energy similar interview able television protect early cold happy page woman.,True,activo
2168,9fea167bd8d6498ab7d043ad95cd4fb6,Author seem.,False,activo
2169,42d73099c15d41d6b47707e5455f4a1a,Air across play realize politics its community vote black upon game over color relationship sit power ask east become protect.,True,activo
2170,e2af53a3b4394a989f06a23dcdeadece,Plan future look cover idea ball reduce hard southern finish level raise toward beat manage leave drive visit rest stay many today owner teacher capital impact.,True,activo
2171,e4139100c35f4935b58787afdb13f89f,As eat administration race drop visit family direction election plant young heavy statement sister drop benefit major well then none his ever along person there.,True,activo
2172,322266a2f9d2468cbd4bc6072cabe26b,Sense short daughter doctor best campaign culture data take simply movie many weight himself trouble.,True,activo
2173,5f9871865d61422ebd572df07bff5bc4,Last.,False,activo
2174,67018bf97c754a0c8b0c002ff43712b7,Statement upon.,False,activo
2175,a34745fbcb354f1bbcaad6f70edf13e8,Stuff marriage.,False,activo
2176,d5c3fbd4e82749d69f004dd68958e43f,Performance draw he notice candidate mission left whose at always make provide nature nice side involve reality agency son through rule rather style possible red.,True,activo
2177,787dbd9a72b74117ae1c26f8befa8ae8,Again concern condition news however trip state he gun low skin push action hit many money line writer hit pay relationship ever must everyone program always special rest.,True,activo
2178,05a13f68863946ea98fb46cfd6c6804c,Leader low wide nor simply hold onto defense necessary center anyone indeed card father push central identify.,True,activo
2179,5aadeedbd9354308b00ecb73693ff497,Save father then now.,False,inactivo
2180,9c0b2d7ded9946b19bc230269def4cbe,Who education sure somebody whatever yeah thousand pattern door study quite young the to something close single campaign lot father follow simply happen already raise should.,True,activo
2181,e02073cde135439fa1c07fd5f37f5d93,Pay we institution.,False,activo
2182,d1aaa470ed9c4d83abf641a2d1424d59,Style various sell much manager education usually phone answer response soldier avoid ready should financial short art four Congress pay let thus sea sister whether reason piece.,True,activo
2183,cbaea0f0a391401f9d93faa08b1dae11,Board station play front.,False,activo
2184,572a911429584229b0d44c97dd80fce6,Want entire able product until suggest begin wish best process benefit grow security myself window pressure drive manager water business.,True,activo
2185,65fd27a5ef924d31849c4ffd6a1a0b3b,Stock.,False,activo
2186,3cf6be572cab4b62a84e7eb9c8825ade,Product.,False,activo
2187,4a3a70f9a9b04803b685452a6d2958db,Goal citizen reality style a which work model whatever year energy check dinner southern perhaps glass challenge expect itself international right.,True,activo
2188,c923f18a7a7e4c7bb1634ccd46da1ae8,Easy your high his perhaps cost young beyond series crime bring avoid hear right candidate by claim others until bank capital necessary front until home.,True,activo
2189,5c1ea39505bf4e6c9978095a342d448b,Training figure law north him this position collection growth many and vote assume very all wind hope wait model act reality recognize lose try crime.,True,activo
2190,02ad73f06ae147ee980d0361f861cc9e,Never voice college say challenge listen go show beautiful truth worry reach military piece animal much sister wait smile listen bring list Democrat argue degree wind need.,True,activo
2191,31607793eabd46889154b0eb4ec4da8c,Lead unit.,False,activo
2192,ce00797c3c79478dae3913ff876346ec,Base than.,False,activo
2193,ed11622f07134c2ca3ea1390caa49d2e,During whole.,False,activo
2194,2fed133a42104fa7a7f8c36892cad94f,Young letter pretty discussion here idea idea entire order along day long it serious pretty best already language sit.,True,activo
2195,9a964df0fefe48788b2561c2279b042c,Necessary believe not.,False,activo
2196,c396375e537a470db2b4773deae84785,Remain.,False,activo
2197,ad9af75f4b6345cb9b8298e1e10a9b25,With one.,False,activo
2198,7814d4cd34754e638c1fe85d1268e17d,Themselves do.,False,activo
2199,ed42570b5adf4b3486124b7387ff16a4,Lot history now involve skin strong bar different somebody senior lead more admit another move continue scene involve wait method write fill situation any special.,True,activo
2200,4d8963f101824f22878d4c66caed5e25,More ahead team.,False,activo
2201,26c79d8fa1fd4f9c8bb5d504eb8d3d87,Success note build rate should performance reflect.,True,activo
2202,697849353853477fa46b21548f4cae4a,Inside organization opportunity.,False,activo
2203,a38a61a867a843b7bc8df402c1bad905,Prevent entire special with.,False,activo
2204,e9bcd3451ccf49e9b2c1ce6231c299e8,The left sea might white pick model attention challenge each life itself bed fast area him pick southern.,True,activo
2205,6798b717431448459a4b60f87c537414,Down avoid budget piece standard avoid Congress kind blue career owner range memory mouth somebody writer all close heart treat.,True,activo
2206,8c71519183e14d9fbdc9adf2ceeec564,Study your level room then sell hospital class your place institution another.,True,activo
2207,399ba8803773417aa9c0f25b54fa6472,Piece understand leave spend rest deal matter officer store person.,True,activo
2208,7192e7c16be0438f8d11109417eca750,Tree book continue name whom number room or risk skill physical protect all step agreement night tonight natural condition threat computer behind decade wait.,True,activo
2209,287207d0388e4fcf96fd5eb7d7941d0d,Himself speak official see stage yard the employee loss high notice need management bad down but commercial standard soon those ok car offer high offer become.,True,activo
2210,b3404d52fd504ab8bb43569041d1ff46,Mean hear night man product without traditional improve foot civil local message report quite financial life perform interest radio offer media amount use third else.,True,activo
2211,059bb8f32a2345f090bf97401744914d,Hair citizen kid.,False,activo
2212,d0c30822110b439f91715d382039748f,Least thing rich.,False,activo
2213,36692cf208cc4fa7b9baecd6f278ef91,Chance.,False,activo
2214,b0dbc444ce1c43859a0008480dbb287f,Can impact level democratic necessary final necessary country government key boy draw back most important tree rise continue civil carry anything hotel center sing stand might field international.,True,activo
2215,5c332d415e284f9aac0bc45f4c57f897,Picture dinner candidate morning over speech her case quite budget person because produce offer various even southern network pull them interest.,True,activo
2216,4b7896a7ec9c416a9496db5abb4b420b,Discussion there.,False,activo
2217,966a7dacde3b4913b77c963b5f2c623e,From agreement ask.,False,activo
2218,1e850c6c685e42b7b070a30f3ecb1fa7,Size service place alone organization picture happen my task her seem ball major human student hospital international think fact upon build price close improve lay.,True,activo
2219,a2b5f6abcbca48a4b3af9b604ac2372c,Form purpose along school sure less.,True,activo
2220,7392f6b282ed4fbf8cb2cd7ec978e6ac,Million get.,False,activo
2221,6d400f97f79647e9bb03b2253403a0f5,System stand according city whatever deep need recent great care also.,True,activo
2222,79f19101bf044724bef15078e0c9649a,Can teacher.,False,inactivo
2223,2030a4240723449ea564b1bfdf3b32be,Seek.,False,activo
2224,3bc2c2e812764a72bb25e883e21123d5,Fish have final also box fast space movement team care them success possible himself accept top response.,True,activo
2225,0837309c61fb4cb7979772204139c337,Really across close.,False,activo
2226,1ad978c3cd144fccb37c472615d57dad,Throughout.,False,activo
2227,cbc43d001f7b499989e8475e5deaf272,Author wrong election respond series eat key determine bar unit but assume argue after history we accept claim something certain else hospital generation sure threat world.,True,activo
2228,251d360abd16477cab010fdd8254cd5f,Wrong pull his.,False,activo
2229,61aa2fe9e54d4c2f814b6e0f8b9ed1aa,Parent perform husband something.,False,activo
2230,03dab4ffb4d84b70840b9daaab1fa6b7,Benefit.,False,inactivo
2231,f13d2d6063094964b0bcc01b6f61ed20,Its part design which whether apply form growth behind factor huge direction music charge third law land down yourself author today seek year.,True,activo
2232,c2ef0005c65d4c30aff4bb30435dbc41,Test hour trouble account safe pattern help notice next them development suggest enjoy one national budget cold owner.,True,activo
2233,9aa0c1d38b3947a5bb6d9e13f883aa7f,Inside population painting leader Republican American firm rate our approach training natural air worker environmental today conference address now team shoulder bank of half voice their.,True,activo
2234,1c8fb76c1c9141f2952144003ff272da,Last.,False,activo
2235,f47f8258a7084572acfb9f68c80b45c4,Would seek find down get voice wrong stock blood our however hospital lose shoulder official shake particular child focus off around.,True,activo
2236,f507cf000fd346548c220400b8cf152a,Serious on must item near west boy address not relate grow month support husband enough step most him involve trip.,True,activo
2237,0298137f614b43ac8c4556f17003684f,Everyone cause.,False,activo
2238,3ab8abc19db940288d7b79edd7bd4965,Week various administration himself present back it page meet audience point water machine professional finish arrive until language wrong watch somebody sort happy peace.,True,activo
2239,41ea18be47cf49a79e89c81a052b093a,Cultural personal picture begin exactly story go fall collection ok both various serious reflect century.,True,activo
2240,9d136ec0de47450f94c57fad349ff89a,Protect model far fact interesting particular name end soon across story goal tend evidence last shoulder tax woman.,True,activo
2241,39de11cb938d4a7e936fc5b680d10c61,Religious give.,False,activo
2242,3c572d623aed4368a46ba618ded8a195,Nearly much myself long degree smile evidence pick station Democrat will threat great tree party.,True,activo
2243,bffe3aaf3f0748b383aa0bde40738ad0,Trip trial operation really option building natural thought onto become thing always specific despite more with institution player both less authority another than hope thus away.,True,activo
2244,b660053311084862882d729484cbace6,Discover might less million yard blue huge director method deep authority real church black begin approach old number.,True,activo
2245,605d33d2dc3e45e0b5983ac4e2a16493,Serve use life.,False,activo
2246,5b2e715242b44c6faa531509ebccafdd,Green test budget information second drug treatment leg short society reflect prove manager sit man training include pattern once gun common stock area onto just.,True,activo
2247,eb9a60913520432cb8376aea0868f64e,Unit such have.,False,activo
2248,123d9ccd1e8948c6a0cd1f8e23404cc0,Large.,False,activo
2249,264fff3c740b4c7bb15ec9e6dbc3c20c,Source list.,False,activo
2250,bfb2b3395f0f4f8280ad5936fec68ff5,Institution back news energy receive rather open why improve for way.,True,activo
2251,fea833078d94407096ee139f22026607,Describe.,False,activo
2252,7589e4fbdebc49f5bbbf9950e1f10dbd,Expert nearly southern such learn Mr foreign much court customer design ago idea but quality loss against opportunity truth represent.,True,activo
2253,4900d9d350c64e54af517fe64469bf38,Draw floor evidence floor technology during control project owner environmental enjoy political natural among agreement dark election business environment wait.,True,activo
2254,2abd5630c88b4c469bf5e44764b0e4c6,Growth enjoy learn.,False,activo
2255,e80a8a6b22ac41bfa5cccaae258db040,Give American remain Democrat or act can different almost world kitchen partner decision too alone outside father result.,True,activo
2256,9daefecae6c5478ebf5c45f974647e3e,Few everybody yes against wonder although build generation fund should guess husband interesting test live travel recently project professional response remember size set black.,True,activo
2257,a38dcfaee9424d8c9838c1fcbfd01b2e,Think allow.,False,activo
2258,221c7b86bb7b4ea8ac843ad7d704c803,Interview TV.,False,activo
2259,de023eb7219147be812c668b8513f870,Protect likely coach share charge church let relationship air fire industry major by anyone nearly.,True,activo
2260,13a662a4ae6b49e780c1caa4179b9d58,High four.,False,activo
2261,fb79b916745346a28974c1b202ce7a02,Change debate.,False,activo
2262,446dd5e4e0fd4609a9f030d82da2e894,Else itself exactly central nor over threat black father environmental agreement change later suffer statement.,True,activo
2263,20e4344d204b42189ba981172cf35505,Environment whose.,False,activo
2264,7ea6cf1892804110b23f6c31396a7c12,Quality direction left whatever vote enter doctor security itself research collection both somebody identify girl course student author hundred community central can.,True,inactivo
2265,5515bc1e8a5043799984fea7852a4b12,Green might special much wall join new tell notice by reduce behavior look consumer mission.,True,activo
2266,15a9597919c34be49c73bfe451cb8930,Design sign.,False,activo
2267,a77ce7224bd942b0ad0a06dc16153f38,Threat before behavior.,False,activo
2268,bc20dff65eed426fa89035deb703a16f,Day or base himself because various cause thought continue vote popular own concern election mouth ok amount magazine sea.,True,activo
2269,514b412fc8f043c1a587aa5268b0e92c,Community relate tend particularly parent huge write adult project some drug Mr pressure daughter kid sound radio institution account bad word owner forget environmental pick add special.,True,activo
2270,f224e17730c645abb4fd9c994a8c278e,Religious stock first.,False,activo
2271,a3d78cbcf4b74db6859c80da94490c46,Body movie show room break high stage accept offer TV arm front least fast rest very place ever be.,True,activo
2272,8f3d1531650141639e14ecae64ffa3fc,Like.,False,activo
2273,82f840f414724df4a0e730bf8570ee9b,Red environment option.,False,activo
2274,42e81a2434b84d4ea5682dd96326de64,Actually.,False,activo
2275,1a13f54a805f4a7bb7eb8bc32b4d9a87,Professor kind.,False,activo
2276,ab14d03bfc9042d6a07adbe5795e8c86,Hand alone they space per live customer continue growth catch room offer success wish brother central ahead accept cost stock decide strong address technology call small do.,True,activo
2277,0312105127414055afa0c8c0ddc12bce,Approach start with.,False,activo
2278,c8ea73e8ef13474999c97b3c313f901d,According recently behavior.,False,activo
2279,660e66c6fcc645b48cf21300d7ae54eb,Develop why seem look stop represent chance area accept health mention stop bar financial collection.,True,inactivo
2280,5467223dd55e43b7a8873f5a83397159,Successful lead.,False,activo
2281,15db4b94338b49efad075617d0e39aea,Child brother hit all glass possible black learn realize pick walk window attack still.,True,activo
2282,eb5075e777d243969976c8271a806b58,Year among bag thousand media young particular task foot camera page yet fish rock feel.,True,activo
2283,8bbb9f8be35f404cbe5b1bd12008b1c5,City dream least economic know late detail employee wife property fund skin.,True,inactivo
2284,1c4831df408e4c6a8e450b9e2faf4be0,Fire near imagine gas beyond adult occur six do fly my shoulder fight Congress work reflect we daughter reach fact always great.,True,activo
2285,084a5ed2ce854f91ad008b202a662163,Son year understand participant country focus traditional if where can window wear simple.,True,activo
2286,966c5128503e48ab8d1fe2399a819659,Seem man.,False,activo
2287,e3e1d7a99dc047b8838c670bde4daa4c,Finally this tonight evidence summer may decade believe yourself hotel realize treat figure visit represent guess same themselves stuff girl.,True,activo
2288,11ea7f9f2f2a431b9fcc7fcd15e643cc,Service forget.,False,inactivo
2289,4035f8c662b343b99ea9a1fc268900b5,In low.,False,activo
2290,2a26962cd4e14ad98b5f1cdfafbb52b6,Song.,False,activo
2291,8689450c450448dab603f774f1ceea04,Generation choice system sister mind unit authority in north level eat natural.,True,activo
2292,a26327a211c84e7a8f2cbe9e6477a42b,Teach foreign culture mean red without east so argue thousand various lose often room hear claim child end maybe stock pretty.,True,activo
2293,c2e0e540b3964573a9733400333ed659,Score.,False,activo
2294,187b8162a8004ae3a473b55e324d6040,Across yet shoulder building our talk her form rise organization size seem point that size itself meeting discuss without.,True,inactivo
2295,8d8117ce673c4e93b8b81cd7f4c68f08,Customer dark court scene Mrs after.,True,inactivo
2296,831bd261bc1a41c48bb7fba47db11d6c,Serious ask against particular look call coach down movie son child wear record large heart risk common.,True,activo
2297,c94cfd64afc04007993a28eef974a7f6,Treatment.,False,activo
2298,e2a58f82d1964f1b97b84aa00768e9d2,Author majority.,False,activo
2299,20518464e34342b4a73a818109a540f2,Impact skin fear size message field Mr move own event drop left.,True,activo
2300,3b2a6869ee3a4f5a8584bf1131529d55,Serious step behind simple born officer claim this charge four sort people strong away good opportunity.,True,activo
2301,fe9956f5114542ab9bcbe0fcb4fe91d4,Work month.,False,activo
2302,feecc6bb9f1e40e39ed5c946b1880366,Buy study risk pretty debate great issue couple popular there majority hair coach office say charge white catch wear usually try will number business Mrs compare.,True,activo
2303,887c2b4ae35e4c5ab4fd1b4e3dbf22ac,Beat detail.,False,inactivo
2304,a6cb2b62ac3b4bd197d70dea0a94859b,West.,False,activo
2305,d5c78b2b68af4330952f9ed7adfac920,Different up.,False,activo
2306,97cdd306aac943ccb0197cfa087d4279,Can cause word include benefit wonder by week soon Congress go tonight student actually stuff national break director.,True,activo
2307,2688af8d8f254bf2bee9d4d6f652f6da,Term arm happen result condition understand send one class hit market reason seem month attack again.,True,activo
2308,3d00a47479164c0a9a7c2c787bb44a5e,None just talk action situation effort he result.,True,activo
2309,86f54b96a0184ef59609e7208099ab4b,Star hard perhaps career accept end apply represent actually industry daughter drop tree out break ten daughter create house purpose time.,True,activo
2310,21466aeb646d46e4894a7e865208dadf,Ready kid.,False,activo
2311,1ab09317141047b78f7fbf91f1b917d0,Notice impact billion.,False,activo
2312,0a0402e7fa63473f833828c9b153b7c1,And collection.,False,activo
2313,bed10faa25b2429d88112054612547e4,Goal away face pressure cell white own very line will policy look bank stock within project matter will them stock force.,True,activo
2314,92ad6636f05440a0930ce85cd161e6c7,Drug position let attention box no significant general bill response college what affect event.,True,activo
2315,b9ba42fde3914d588b1e6681f52b22f6,Improve energy establish commercial his in section million season source every wind trial animal coach country trade happen figure cultural.,True,activo
2316,4fdb5e02914d485ca2e2f61707cc8d24,Firm meeting structure season type sell want quality federal draw reality deal move happen recently truth population.,True,activo
2317,591e49beb02a4780bd8142b38b2292a8,Chance space low anyone market why chair personal drive follow happen party begin upon watch adult rule address lot.,True,activo
2318,6f154cd46cc7425c8e6c2b659b1a541e,Go senior his military carry build kitchen not I agent product food sister station dinner ten fish somebody answer need down money push matter.,True,activo
2319,bcf64e172eee4a12b9e24ed42fc027ef,Very major.,False,activo
2320,88c1d87a07664188aa4d10cd9ceb438d,Situation.,False,activo
2321,d7b768c4414b4692888ff1a04c7f4aa2,Meet.,False,activo
2322,fd0a4afbe5454777aff9e13e2f4b551e,Security situation.,False,inactivo
2323,445d774fc2464010b5efbcb5e716188f,Popular professor answer participant if mouth Mrs analysis he deep production purpose to none bill tough Mrs professional find show start money live from.,True,activo
2324,5e3ba9627fa84537b8c6b41ac8f345fd,Food couple.,False,activo
2325,0eb8e007d221438f919f72d712dc9567,Stop material catch media policy floor require maintain lose magazine could mind add.,True,activo
2326,9446dbc560154421a847a12f1bd07cd5,Listen investment always into voice news action end everybody several learn wide social natural play.,True,activo
2327,93e05b30b3a54365bbb7bf54915d15f3,Difficult music.,False,activo
2328,01ba282b10a44d0284b719786226ba28,Hair movie just.,False,activo
2329,22a01ccd6bf54f008578e953ab901bb1,Social note wall data friend one guy future company add customer wall ball into black modern including group authority maybe.,True,activo
2330,2e35ad8c365742afa6f02ca9dd98b63b,Environmental range improve.,False,activo
2331,377909f221964c21a7e9d590359c7b84,Him decision big.,False,activo
2332,e7342e164b204ff1851f87626bf33c9f,Exactly world people.,False,activo
2333,432c84c30b0e40e586eba2f2b7ee7123,Art response stock.,False,activo
2334,7ae2bb57ee454642a851c1de3be4c607,Along human.,False,activo
2335,11889bd4f7c14b16ae43d4d87fb688a8,Fine practice girl perhaps table main national might agency management eight service fire while affect data image all.,True,inactivo
2336,344032be296d4b4b9c3e3decb04e0aa8,Race public whole happen provide born actually together compare idea wait tree former dog sea difference.,True,activo
2337,6b30e6a313dc4fc09a304af9a45e4220,Matter all.,False,activo
2338,b87b7b1a2b19467aad56b87bdd44902f,This whose third safe rule could religious theory increase parent star walk.,True,activo
2339,5dba08595ef34a52857bfe47a2381548,Best build now phone.,False,activo
2340,588421b1ee24414d8fa4a66ca6c73962,Middle loss old suddenly.,False,activo
2341,092334290609488a814b0d39d377abf0,Drug because moment.,False,activo
2342,7c171965c9b54060a6c2d31d85cea177,Should piece serve him book south compare financial human everyone expert management always national because may blue pattern high.,True,activo
2343,e45744606ce7473db104597366fce4cc,Expert.,False,activo
2344,926fdd85368d43f38f95a45ec970a94b,Much those rest move.,False,activo
2345,4e43303a98c74d17afd3642ded4bd66d,Open your away.,False,activo
2346,0277ee8d37b24bf3a049eed079379b48,Office become.,False,activo
2347,b2d951eb89654d3d8c418cc10a350baf,Son get marriage position story method consider care read tend cost.,True,activo
2348,9a52f717682740ef958e6f147c6ceb61,Course general different.,False,activo
2349,eed8e617f6c9419ab914f42258d386d0,Respond create center game admit nation garden do region his spend third official fast.,True,activo
2350,f487388622e94a199a3220e2cedd06bf,Ten large.,False,activo
2351,6b3abc8b33c14c63917dc6f5b61ea5c1,Charge resource poor.,False,activo
2352,4d867fcd4a874e05857b94f7fe57c747,Allow.,False,activo
2353,6fa119ed1a7f43468e43148563b9d98e,Let memory of than usually mother opportunity event example boy say movement have project first security anything popular loss debate few recognize look next.,True,activo
2354,d33f97f99cc44d489ecbf0f6ec27e89f,Democratic population its just type area drop entire card by against school data free imagine move pick far other.,True,activo
2355,02aa7d572877431d9761b029906a5e59,Get.,False,activo
2356,bbc707fb29a244a7afb3ad6520c2d9ad,House social us easy maybe pattern how team movement be to window these film simple movie low sport spend when five sense language tell information peace.,True,activo
2357,b5642818c22b4daf94d1842c391334bd,Discussion medical every.,False,activo
2358,20423de384dc4d9894e7f0ce2601f7c2,Market central unit just stop among onto everybody ago beyond hand some street.,True,activo
2359,4081352cf95b4b8b8c68098f7ed7ae1c,Public argue executive.,False,activo
2360,ca39880253604a3b975f842b921b05bc,Understand treat first song else stop cover.,True,activo
2361,e628b11289a94f63990dedb9b791d7f5,Professor executive brother.,False,activo
2362,c67802bc32fe4c68a42ff1148ec2bb17,Each employee professional arm matter professor term son event occur person size figure far where career him discuss young successful huge direction occur southern can maybe.,True,activo
2363,ed5df9558acd401f94f4658636faeeaa,Six.,False,activo
2364,dae5c6af41704fb8b489479ec670b01e,Baby pressure whole.,False,activo
2365,b8a9fb139c2146d3a8da315e2d9bf339,Mouth change itself better source know laugh reflect hair reduce ahead edge cup itself wrong may choice exist development.,True,activo
2366,e51303609f4b4dc0b8bdd892658fd51e,Language human.,False,activo
2367,08f645aaded44432a9dc8249440f7bba,Address policy good rule try case usually begin adult option tend score artist second change address become main expect theory cell suggest they later.,True,activo
2368,147706317c194bbfb1d9cf9a4db4432c,Not yourself matter both.,False,activo
2369,470f47bafd1244bf99e1af9bce367846,Town information practice how chance pressure her line before can need office raise project method history material.,True,activo
2370,ad25d902b4e24558a7db8461ea303bad,Case shoulder board fast worker much room.,True,activo
2371,bf1a1471a2bd46f0b7d0fe3f1f81c5e1,Admit.,False,activo
2372,5e8fad72d3e543c08d72af3e8a7fa4f0,Heart.,False,activo
2373,59a8c72e6f5f463e8c2cd26695609c92,Certain today let news summer couple prove business research key face wear pass hit time everything possible day save price system.,True,activo
2374,a05ced1f42e2476f9a64bc00b614c812,Beat.,False,activo
2375,fa66e47135ae499690582393ad75e093,American form.,False,inactivo
2376,b74a4924d30b479e8317674f2f06ae22,Focus space scientist anything evening remember specific nice economy picture simply blue material participant officer same.,True,activo
2377,73607b9fa18548baa4e086c3ec63a92f,Lose similar himself contain teacher move purpose outside player these report yet policy certain official east building rule place apply term responsibility cost among carry.,True,activo
2378,c34b7856dd0b4d7484a930934d3979fb,Next choice.,False,activo
2379,3289b504ee674c1e90137188e29ec8b6,Upon key growth specific medical air wind take attack weight camera then force newspaper adult design partner town dog.,True,activo
2380,5bbc9ac841164ef49e361b6dd3e2129d,Door option political activity your entire manage lead until case five fill appear church project increase item set.,True,activo
2381,56c653d25b8940a094850495cc471e43,Reduce unit clearly.,False,activo
2382,d9307e47c9ae4c45aa0a964edb11014e,Produce choose fly yard difficult form writer attack.,True,activo
2383,4f75b91c8c7f43049313225e0670c0ee,Generation news.,False,activo
2384,a306b6f4c5974511b0d74ed6cd1dffd8,Next.,False,activo
2385,93bbea0cbb4d41a09505a167fdae5731,Through central democratic local likely cell effect increase raise most today.,True,activo
2386,5fc5eaecd97d4d8e9c14d303cf574d80,Situation.,False,activo
2387,a8e4da2d9fc843bea452854ee9e1a648,Despite actually impact option friend sure Democrat manage medical argue wish as reality identify arm almost language avoid road image choice job ok right miss.,True,activo
2388,74fb492a664c4404842a3b98a542c812,Seven stop quite local.,False,activo
2389,a83dee45369b4033bb56d9cb641fb155,Read movement return baby expert building official environmental whole shoulder continue develop college beat have measure show game news.,True,activo
2390,6b9bd66eaa6e4cfaa8431cdd2271075e,Interesting wear country himself study huge everybody collection instead might medical local receive find ask individual thus do turn cold lose western article.,True,activo
2391,a072ba6f070347e18840a6c64c2a9097,Democratic already assume next bill strategy hour within walk whom wrong air support bit table eight next little.,True,activo
2392,0b9ec45e1a8044bd8dcca61c15a61322,Campaign ready they both on least style data mission note behavior economic gun plan that employee.,True,activo
2393,454efce84ec846cdb4e442f954e62ce3,Cover according western response.,False,activo
2394,2f755cc71b594ca988801421cf1d4c7a,Individual eight capital cultural federal environment friend back kind voice money say wait well authority decade girl.,True,activo
2395,55f5b8aae692450e81f196c040e18c18,Sit sister impact.,False,activo
2396,ddcf7c6caefe410ba0dfcf792c26853e,Move floor.,False,inactivo
2397,817491c4faad463fb798c99b0931d891,Raise experience military fund field large animal free central section how he card reason movie type more player all full student.,True,activo
2398,9019b3877adb436d8a7aca14e5274af3,You run future mind traditional very be sound issue show mention parent out without product hope agent explain about few miss difference him another by.,True,activo
2399,9d27389263e34cfeba1034751bf1679a,Participant finish.,False,activo
2400,43ac5282ab564056bf5df694171fca42,Their heavy president agreement allow Democrat do itself song time nation bank.,True,activo
2401,7e1b21249bce40eb8212a560289916af,Get over tell.,False,activo
2402,e1dbcccaa80b449e8e4732f162ba9de3,Other main position return have nothing across place other industry news investment marriage a so after act happen she move.,True,activo
2403,1f6bfd3fede849258f5dcd62c0c57021,Drop child.,False,activo
2404,218dfeeddc8e4961b922d9036643a1c0,Brother door pull.,False,activo
2405,60dfb35ab4a14c4797379d15d876477d,Seat order.,False,activo
2406,fade1a97e12847fd9b4e6f2957dda77d,Manager seat.,False,activo
2407,4fc0245a17264e048f675bdfe9914a41,Mrs dinner officer compare hundred threat image wind have third kitchen laugh land effort owner.,True,activo
2408,de40c9bd4dc14f1089e154671441eed6,Voice business scientist move better usually you always state democratic kind small save represent now blood mean explain walk new participant government.,True,activo
2409,4965cbbe32cb42de980191e1dd1b3c44,Family shake.,False,activo
2410,a6beb6c2709540f3a213367121bdbdc2,Computer book.,False,activo
2411,5e9f4d4ee6ff4bf1b7517adf9c62ff30,Talk girl.,False,activo
2412,7fd6183945354db7b1ee5ec9ca2fca7c,Staff success.,False,activo
2413,e147d96712a2464fab706f44a83ffe47,Direction beyond stuff.,False,activo
2414,58b00bd399ca48eeb2f08c0f8f682d68,Major someone need generation common fight bag skin power whatever all establish maintain seven.,True,inactivo
2415,c303f182beeb4c448d0935cc2899839c,Day reason experience young anything wind whom in look movement camera buy program prepare support similar ready scene thus push especially.,True,activo
2416,1dcbf60c76004d84a0fe781ca7a84517,All.,False,activo
2417,d793a0e651fd40c9a2790a72d73fa4a3,Mr central ball quickly become think chair half service seem read pressure in.,True,activo
2418,20ad668e43fb48dd95e2d4293916f808,Produce focus tell.,False,activo
2419,f5d096414f0a4680b206cd7d05f338b5,Sea collection really.,False,activo
2420,440edc6cd1e446aba530a38926145e5f,Reduce remember huge man various we end possible hospital resource factor lawyer Mrs possible recent long bill decade.,True,activo
2421,02e432f2117b48cebfd6fdf0981df3ba,Central forward shoulder his within him final must open performance over every walk partner agree last partner.,True,activo
2422,58fe817b35ca490daf6ab9e8638db7cc,Morning enter.,False,activo
2423,2a00c02fcb374828b07f98a6688464de,Federal almost sing may half Mrs detail store memory seek visit perhaps fly industry condition doctor blue little energy page still rate design population building so newspaper.,True,activo
2424,fdd755da238f488cb605f6f500db1005,Little west space.,False,inactivo
2425,b7802ddd9f654804979efbc6c33b66b3,Think dark.,False,activo
2426,b6434ff43ebc4f0382ef462c5aec386d,Describe alone parent machine south professional rather practice side law difficult indeed politics score true describe right cover to lot then stuff.,True,activo
2427,4beabb3191354b189856f04cfaa61cfb,Very visit.,False,activo
2428,8963288979254e8e93bf3e8bc813cc29,To notice bed child nature lose increase white throw physical former when close own research.,True,activo
2429,1c2454038b8148ea89dd232cc71bd643,Evidence security.,False,activo
2430,5d6b474ed8a04fcfbd41f9c907fcb975,Standard shoulder president customer place event research television quite turn range run treat particularly when trade.,True,inactivo
2431,2dcfdd3398a147e690c7ac4158251455,Test friend single explain issue drug agent indicate effect scene first project total free color instead sister ahead even particularly might yeah it animal beautiful worker another.,True,activo
2432,5cb902c9093d4f5ba22a13d41884c505,Time.,False,activo
2433,a6875745d898480ea9c7b57dc53f5f8a,Security quickly kind arrive address become great region hear return attack fact more or the kid.,True,activo
2434,b65614760cef45178bd67d966dba8d8c,Goal up build simply nor industry field move word bring remain control east cold within themselves oil far not.,True,activo
2435,b4fd02bc590f4ca5befffd0fb9ecc0e0,Two act hold act live mouth value cut decide him anyone difference ball fine.,True,activo
2436,ffe96dea191a44b8a712bab809071ab4,Benefit space.,False,activo
2437,78f7400b1da64196994ac2a2fd34615d,Go hand writer.,False,activo
2438,5b63bd8c64d14bbfac6f8e81b83b1d3b,Position.,False,activo
2439,e630d103edc443e09cacba7b44f47d97,Glass share movement note newspaper research forward if find born interesting news main similar.,True,activo
